Id,Label,indegree,outdegree,degree,weighted indegree,weighted outdegree,weighted degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,pageranks,componentnumber,strongcompnum,stat_inf_class,clustering
perdoarei,,1,1,2,1,1,2,14,0.147008,0.150285,20694,0,0,0.000105,0,1,77,0
pecados,,1,1,2,1,1,2,13,0.172292,0.177443,20694,0,0,0.000118,0,1,77,0
sararei,,1,1,2,1,1,2,12,0.20808,0.217137,20694,0,0.000376,0.000129,0,1,77,0
grandenses,,1,1,2,1,1,2,11,0.233437,0.245685,71.394341,0.000622,0.003468,0.000067,0,1,14,0
eou,,1,1,2,1,1,2,11,0.219062,0.229051,112.489608,0.005097,0.001182,0.00005,0,1,72,0
Potiguar,,1,1,2,1,1,2,11,0.237835,0.251462,0,0.004877,0.00374,0.000095,0,1,31,1
cons,,1,1,2,1,1,2,11,0.246676,0.260657,0,0.00481,0.005336,0.000074,0,1,5,0
desempregadas,,1,1,2,1,1,2,13,0.177937,0.183633,5175,0.001022,0,0.00007,0,1,33,0.5
somam,,1,1,2,1,1,2,12,0.216433,0.226711,5175,0,0.001763,0.000089,0,1,33,0.5
marim,,1,1,2,1,1,2,12,0.213761,0.222919,0,0.009061,0.000952,0.00009,0,1,72,0.5
deixaram,,1,1,2,1,1,2,12,0.192631,0.199916,70.068469,0.000546,0.000104,0.000066,0,1,3,0
transmitir,,1,1,2,1,1,2,11,0.246699,0.260705,283.398415,0.001402,0.005336,0.000106,0,1,5,0
aparelhou,,1,1,2,1,1,2,11,0.251775,0.267974,629.880105,0.004485,0.006488,0.000068,0,1,0,0.5
polí,,1,1,2,1,1,2,13,0.170791,0.175694,5175,0.007347,0,0.000074,0,1,56,0
externa,,1,1,2,1,1,2,12,0.205928,0.214532,5175,0,0.000237,0.000091,0,1,56,0
educa,,1,1,2,1,1,2,13,0.145002,0.148116,10372.574545,0.00001,0,0.000082,0,1,60,0
doutrinar,,1,1,2,1,1,2,12,0.169555,0.174416,10372.574545,0,0,0.000099,0,1,60,0
assar,,1,1,2,1,1,2,11,0.204117,0.2126,10372.574545,0,0.000559,0.000113,0,1,60,0
entranhou,,1,1,2,1,1,2,13,0.163379,0.167667,5192.337374,0.000009,0,0.000082,0,1,59,0
seio,,1,1,2,1,1,2,12,0.19524,0.202488,5192.337374,0,0.000291,0.000099,0,1,59,0
concederam,,1,1,2,1,1,2,11,0.253701,0.270335,0,0.004729,0.004503,0.000068,0,1,66,1
brasileir,,1,1,2,1,1,2,11,0.259553,0.277343,0,0.001022,0.013447,0.00007,0,1,33,0.5
eleitora,,1,1,2,1,1,2,11,0.24923,0.263968,0,0.000265,0.00188,0.00008,0,1,43,0.5
parentes,,1,1,2,1,1,2,11,0.227837,0.239336,0,0.000907,0.001831,0.000058,0,1,50,0.5
aceitável,,1,1,2,1,1,2,12,0.190497,0.19708,189.477538,0.001601,0.000217,0.000069,0,1,30,0
pitma,,2,2,4,2,2,4,12,0.218332,0.229397,136.549684,0.004407,0.007341,0.000114,0,1,2,0.083333
7:34:44,,1,1,2,1,1,2,11,0.230927,0.242781,0,0.000423,0.002168,0.000072,0,1,2,1
pachman,,2,2,4,2,2,4,11,0.241914,0.256151,5394.015165,0.002688,0.00432,0.000126,0,1,2,0
oach,,1,1,2,1,1,2,11,0.230434,0.242944,0,0.004354,0.002434,0.000067,0,1,48,1
médica,,1,1,2,1,1,2,11,0.216632,0.226831,483.894345,0.000128,0.001618,0.00009,0,1,10,0
jus,,1,1,2,1,1,2,11,0.208147,0.216466,1949.695018,0,0.000144,0.000089,0,1,22,0
sãoos,,1,1,2,1,1,2,13,0.161201,0.165072,5175,0.01237,0,0.000052,0,1,35,0
Apresente,,1,1,2,1,1,2,12,0.192152,0.198607,5175,0,0.00013,0.000073,0,1,35,0
mineiros,,9,7,16,10,10,20,11,0.268925,0.289074,29148.754359,0.023914,0.021908,0.000479,0,1,50,0.166667
reencontro,,1,1,2,1,1,2,11,0.251788,0.26799,528.565499,0.00078,0.006488,0.000087,0,1,50,0
Andrada,,1,1,2,1,1,2,11,0.239386,0.252982,257.921001,0.000062,0.003039,0.000063,0,1,38,0
covarde,,2,2,4,2,2,4,11,0.235819,0.248988,338.304552,0.01264,0.006626,0.000116,0,1,3,0.333333
náo,,1,1,2,1,1,2,11,0.22846,0.240909,0,0.005097,0.003642,0.00005,0,1,7,1
avô,,3,3,6,3,3,6,12,0.221718,0.232569,6143.103912,0.00279,0.001415,0.00014,0,1,71,0.033333
diziam,,1,1,2,1,1,2,12,0.190245,0.196986,103.453632,0.00005,0.000003,0.000069,0,1,59,0
tenham,,1,1,2,1,1,2,12,0.190238,0.196979,2779.574897,0.003752,0.000003,0.000072,0,1,59,0
Agricultor,,1,1,2,1,1,2,12,0.206092,0.214794,5175,0.002805,0,0.000062,0,1,20,0
café,,1,1,2,1,1,2,11,0.259553,0.277343,5175,0,0.013447,0.000082,0,1,20,0
ré,,1,1,2,1,1,2,13,0.168347,0.173163,5175,0.01237,0,0.000052,0,1,44,0
minasa,,1,1,2,1,1,2,12,0.202393,0.210674,5175,0,0.000034,0.000073,0,1,44,0
docio,,1,1,2,1,1,2,11,0.25954,0.277327,0,0.004877,0.013447,0.000095,0,1,55,1
baro,,1,1,2,1,1,2,11,0.205315,0.213527,38.344424,0.000195,0.000441,0.000081,0,1,25,0
saldoso,,1,1,2,1,1,2,11,0.25954,0.277327,0,0.003675,0.013447,0.000067,0,1,55,1
transportadores,,1,1,2,1,1,2,12,0.203659,0.212373,16.998187,0.000118,0.000259,0.000067,0,1,58,0
campo,,1,1,2,1,1,2,13,0.171966,0.176965,10163.653287,0.000145,0,0.000065,0,1,37,0
transportador,,1,1,2,1,1,2,12,0.20763,0.216347,10163.653287,0,0,0.000084,0,1,37,0
certo,,2,2,4,2,2,4,11,0.237802,0.251048,1013.802733,0.004601,0.002483,0.000106,0,1,36,0.166667
presenciado,,1,1,2,1,1,2,12,0.206685,0.215498,85.823933,0.00062,0.000016,0.000077,0,1,8,0
rasteira,,1,1,2,1,1,2,12,0.18815,0.194579,55.515104,0.000254,0.00006,0.000077,0,1,58,0
herdei,,1,1,2,1,1,2,12,0.205625,0.214343,0,0.01237,0.000902,0.000052,0,1,3,0.5
procuro,,1,1,2,1,1,2,12,0.184114,0.190372,5175,0.000546,0,0.000066,0,1,3,0
repassar,,1,1,2,1,1,2,11,0.225632,0.237285,5175,0,0.002084,0.000085,0,1,3,0
canção,,2,2,4,2,2,4,11,0.220208,0.230982,360.100969,0.003539,0.001611,0.000111,0,1,60,0
ajudaram,,1,1,2,1,1,2,13,0.195409,0.203119,189.201168,0.000019,0.000431,0.000095,0,1,22,0
drogas,,2,2,4,2,2,4,11,0.256835,0.273266,3736.88996,0.000198,0.009489,0.00012,0,1,22,0.083333
belo,,1,1,2,1,1,2,13,0.17493,0.180319,5175.332011,0.000201,0,0.000065,0,1,35,0
horizontinos,,1,1,2,1,1,2,12,0.211975,0.221512,5175.332011,0,0.000852,0.000084,0,1,35,0
pedi,,2,2,4,2,2,4,12,0.200978,0.209002,5903.69283,0.007966,0.000179,0.000096,0,1,50,0.083333
iluminasse,,1,1,2,1,1,2,11,0.237518,0.250985,2530.249811,0.000006,0.004389,0.00007,0,1,50,0
declarar,,1,1,2,1,1,2,11,0.25954,0.277327,0,0.002805,0.013447,0.000062,0,1,55,1
Mineiro,,2,3,5,3,3,6,11,0.239841,0.254135,8879.677822,0.004883,0.004603,0.000139,0,1,46,0.1
amável,,1,1,2,1,1,2,11,0.203116,0.211289,0,0.004729,0.000343,0.000068,0,1,79,1
adiro,,1,1,2,1,1,2,14,0.140199,0.142948,10349,0.004729,0,0.000068,0,1,72,0
apóstolo,,1,1,2,1,1,2,13,0.163034,0.167225,10349,0,0,0.000086,0,1,72,0
igreja,,1,1,2,1,1,2,12,0.194755,0.201826,10349,0,0.000069,0.000102,0,1,72,0
cuidou,,1,1,2,1,1,2,12,0.189078,0.195545,389.929478,0.001101,0.00003,0.000053,0,1,25,0
instante,,2,2,4,2,2,4,11,0.242027,0.25696,783.783093,0.00417,0.0058,0.000098,0,1,60,0.083333
safadeza,,2,2,4,2,2,4,12,0.20808,0.216872,4439.485964,0.001132,0.000831,0.000112,0,1,64,0.333333
prosperidade,,1,1,2,1,1,2,11,0.259553,0.277343,0,0.000894,0.013447,0.000058,0,1,29,0.5
denunciada,,1,1,2,1,1,2,12,0.206108,0.21481,5175,0.000363,0,0.000097,0,1,20,0
confirmado,,1,1,2,1,1,2,11,0.259566,0.277352,5175,0,0.013447,0.000112,0,1,20,0
responderá,,2,2,4,2,2,4,11,0.217708,0.228685,138.361486,0.000998,0.006747,0.000108,0,1,25,0
pagaram,,1,1,2,1,1,2,11,0.206916,0.215017,625.257441,0.001032,0.000001,0.000043,0,1,67,0
divididas,,1,1,2,1,1,2,12,0.180116,0.185656,5175,0.001935,0,0.000057,0,1,12,0
consultar,,1,1,2,1,1,2,11,0.219648,0.229739,5175,0,0.001176,0.000077,0,1,12,0
biografia,,1,1,2,1,1,2,12,0.194411,0.201568,715.840134,0.000543,0,0.000081,0,1,49,0
querer,,2,2,4,2,2,4,11,0.241283,0.255177,10373.610028,0,0.002131,0.000145,0,1,49,0
arcos,,1,1,2,1,1,2,12,0.187014,0.193148,28.254264,0.000599,0.000009,0.000043,0,1,42,0
paa,,1,1,2,1,1,2,11,0.219545,0.229337,400.118892,0.000214,0.000287,0.000072,0,1,59,0
traga,,1,1,2,1,1,2,11,0.229545,0.240989,255.087131,0.001151,0.000908,0.000065,0,1,59,0
mase,,1,1,2,1,1,2,11,0.215568,0.225552,59.659679,0.000662,0.000419,0.000064,0,1,6,0
norteiam,,1,1,2,1,1,2,11,0.229545,0.240989,797.487213,0.00004,0.000908,0.00007,0,1,37,0
florescesse,,1,1,2,1,1,2,12,0.188589,0.195169,9002.72995,0.004755,0.000024,0.00007,0,1,77,0
vivi,,1,1,2,1,1,2,12,0.208592,0.217147,15.890452,0.000231,0.000381,0.000058,0,1,45,0
vergonhosa,,1,1,2,1,1,2,13,0.172344,0.177321,5179.065855,0.000443,0,0.000067,0,1,45,0
fralde,,1,1,2,1,1,2,12,0.208189,0.21689,5179.065855,0,0.000196,0.000086,0,1,45,0
lembro,,1,1,2,1,1,2,12,0.1692,0.174011,5179.001075,0.00341,0,0.000074,0,1,30,0
primiro,,1,1,2,1,1,2,11,0.203627,0.211984,5179.001075,0,0.000399,0.000092,0,1,30,0
aade,,1,1,2,1,1,2,13,0.176318,0.182119,5175,0.000476,0,0.000078,0,1,44,0
comeou,,1,1,2,1,1,2,12,0.214017,0.224446,5175,0,0.006059,0.000096,0,1,44,0
presida,,1,1,2,1,1,2,11,0.216442,0.226314,367.403289,0.000051,0.001233,0.000066,0,1,73,0
suspeito,,1,1,2,1,1,2,13,0.17023,0.174986,8647.658602,0.000542,0,0.000077,0,1,14,0
cometidas,,1,1,2,1,1,2,11,0.247905,0.26241,6301.87797,0.000007,0.003289,0.000092,0,1,14,0
golpes,,2,2,4,2,2,4,11,0.219984,0.230209,347.217472,0.000595,0.000686,0.00011,0,1,36,0
H,,1,1,2,1,1,2,12,0.194821,0.202132,295.767495,0.004354,0.000096,0.000067,0,1,2,0
vales,,1,1,2,1,1,2,11,0.221917,0.232752,35.908342,0.000248,0.004899,0.000051,0,1,67,0.5
implantamos,,1,1,2,1,1,2,13,0.16568,0.170331,0,0.000055,0.000002,0.000051,0,1,53,1
implantados,,1,1,2,1,1,2,14,0.148237,0.151431,15522,0.000289,0,0.000094,0,1,29,0
arma,,1,1,2,1,1,2,13,0.173995,0.179016,15522,0,0,0.000109,0,1,29,0
falsa,,1,1,2,1,1,2,12,0.210586,0.219418,15522,0,0,0.000121,0,1,29,0
organizada,,1,1,2,1,1,2,11,0.266667,0.285067,15522,0,0.005286,0.000132,0,1,29,0
golpear,,1,1,2,1,1,2,11,0.251788,0.26799,0,0.01237,0.006488,0.000052,0,1,10,0.5
bênção,,1,1,2,1,1,2,11,0.251775,0.267974,1159.24435,0.000028,0.006488,0.00008,0,1,30,0.5
votariam,,2,2,4,2,2,4,11,0.238328,0.251717,1921.148149,0.00225,0.004312,0.000105,0,1,4,0.166667
convalidado,,1,1,2,1,1,2,13,0.171136,0.176198,5179.02193,0.000051,0,0.000072,0,1,38,0
7:53:30,,1,1,2,1,1,2,12,0.206421,0.215244,5179.02193,0,0.000089,0.000091,0,1,38,0
vont,,1,1,2,1,1,2,12,0.214008,0.22444,49.372742,0.000102,0.006059,0.000085,0,1,44,0
familiares,,2,2,4,2,2,4,11,0.221756,0.232194,5316.051984,0.01245,0.001821,0.000085,0,1,63,0.083333
liderados,,1,1,2,1,1,2,12,0.212873,0.221955,368.053358,0.002079,0.000069,0.000065,0,1,29,0
votasse,,1,1,2,1,1,2,12,0.211966,0.221506,35.402444,0.000293,0.000852,0.000081,0,1,29,0
volou,,1,1,2,1,1,2,11,0.253701,0.270335,0,0.01237,0.004503,0.000052,0,1,66,1
marelo,,1,1,2,1,1,2,12,0.217726,0.227472,0,0.005097,0.006555,0.00005,0,1,66,0.5
saibam,,2,2,4,2,2,4,12,0.206067,0.214603,5458.607749,0.003578,0.000038,0.000106,0,1,37,0
vim,,3,3,6,3,3,6,11,0.250763,0.266087,4471.489379,0.001066,0.004694,0.000153,0,1,37,0
caminha,,1,1,2,1,1,2,10,0.245169,0.259465,422.259732,0.00024,0.007868,0.000069,0,1,37,0.5
mamãe,,1,1,2,1,1,2,14,0.131859,0.134218,10349,0.000063,0,0.000071,0,1,37,0
famía,,1,1,2,1,1,2,13,0.151856,0.15532,10349,0,0,0.00009,0,1,37,0
uaba,,1,1,2,1,1,2,12,0.179001,0.184563,10349,0,0.000047,0.000105,0,1,37,0
ubera,,1,1,2,1,1,2,11,0.259553,0.277343,0,0.007347,0.013447,0.000074,0,1,55,0.5
tradições,,2,1,3,2,2,4,12,0.188321,0.194887,4965.199245,0.012244,0.000001,0.000094,0,1,67,0.333333
libertárias,,2,3,5,3,3,6,11,0.231972,0.244415,6155.891794,0.000038,0.005016,0.000154,0,1,67,0
minas,,3,3,6,3,3,6,11,0.259657,0.277681,15719.447437,0.002341,0.013481,0.000167,0,1,77,0.066667
tientes,,1,1,2,1,1,2,11,0.210458,0.219656,19.923655,0.00048,0.000584,0.000076,0,1,77,0
obstrução,,1,1,2,1,1,2,14,0.148352,0.151597,5193.897344,0.000015,0,0.000064,0,1,60,0
biombo,,1,1,2,1,1,2,13,0.174159,0.179288,5193.897344,0,0.000007,0.000083,0,1,60,0
autoriza,,2,2,4,2,2,4,12,0.210835,0.219961,10594.622738,0.000189,0.000687,0.000142,0,1,60,0
minais,,2,2,4,2,2,4,11,0.2538,0.270548,5720.129425,0.000876,0.004777,0.000149,0,1,38,0.083333
oradores,,1,1,2,1,1,2,14,0.133688,0.136039,15522,0.00025,0,0.000075,0,1,77,0
precederam,,1,1,2,1,1,2,13,0.154286,0.157755,15522,0,0,0.000093,0,1,77,0
observei,,1,1,2,1,1,2,12,0.182388,0.187992,15522,0,0,0.000108,0,1,77,0
espanto,,1,1,2,1,1,2,11,0.223007,0.233274,15522,0,0.00112,0.000121,0,1,77,0
aniversários,,1,1,2,1,1,2,12,0.206158,0.21521,147.154157,0.000065,0.000741,0.000065,0,1,63,0
maisas,,1,1,2,1,1,2,11,0.244093,0.258323,464.823622,0.000488,0.004518,0.000073,0,1,63,0
aludem,,2,1,3,2,2,4,11,0.229402,0.240839,452.060059,0.00506,0.000949,0.000115,0,1,62,0
mencionando,,1,1,2,1,1,2,12,0.181908,0.187874,4778.612352,0.000202,0.000002,0.000056,0,1,18,0
marer,,1,1,2,1,1,2,12,0.217726,0.227472,0,0.003579,0.006555,0.000056,0,1,68,0.5
corrigir,,1,1,2,1,1,2,12,0.206149,0.215203,428.106925,0.01237,0.000741,0.000052,0,1,63,0
mencionei,,1,1,2,1,1,2,12,0.222825,0.233567,27.708016,0.00065,0.001637,0.000076,0,1,73,0
beijo,,1,1,2,1,1,2,11,0.242515,0.257597,252.218029,0.001738,0.002766,0.000063,0,1,17,0.5
rebelde,,1,1,2,1,1,2,11,0.24368,0.257596,113.54501,0.00039,0.005536,0.000061,0,1,81,0.5
ocupei,,1,1,2,1,1,2,12,0.215577,0.225154,1475.363396,0.004023,0.000039,0.000063,0,1,1,0
guardarei,,1,1,2,1,1,2,11,0.199761,0.20742,280.21136,0.003467,0.000437,0.000073,0,1,42,0
comigo,,1,1,2,1,1,2,12,0.207314,0.21612,215.179723,0.00034,0.000051,0.000076,0,1,42,0
transporte,,1,1,2,1,1,2,11,0.2518,0.268,0,0.000846,0.006488,0.000079,0,1,40,0.5
cidadãs,,1,1,2,1,1,2,11,0.219657,0.229745,492.573922,0.000019,0.001176,0.000072,0,1,40,0
sagrado,,1,1,2,1,1,2,11,0.243714,0.257858,1928.697865,0.000001,0.004981,0.000074,0,1,37,0
regra,,2,2,4,2,2,4,11,0.207023,0.215811,683.614694,0.004606,0.000771,0.000105,0,1,37,0
sucer,,1,1,2,1,1,2,12,0.210287,0.219664,719.346936,0.009061,0.001039,0.00009,0,1,55,0
câncer,,1,1,2,1,1,2,12,0.207115,0.216018,325.81817,0.00003,0.000081,0.000071,0,1,62,0
dirijo-me,,1,1,2,1,1,2,11,0.219638,0.229729,167.133513,0.002225,0.001176,0.000055,0,1,12,0
fiscalmente,,1,1,2,1,1,2,13,0.184219,0.190432,202.61529,0.002426,0.000077,0.000051,0,1,60,0
renasça,,1,1,2,1,1,2,12,0.216551,0.226207,232.805856,0.01237,0.000297,0.000052,0,1,40,0
lares,,1,1,2,1,1,2,12,0.200248,0.208525,619.716356,0.007347,0.000878,0.000074,0,1,50,0
pod,,1,1,2,1,1,2,12,0.213999,0.22443,0,0.009061,0.006059,0.00009,0,1,44,0.5
8:04:50,,1,1,2,1,1,2,12,0.204625,0.212747,0,0.000019,0.000035,0.000095,0,1,59,0.5
latino-americano,,1,1,2,1,1,2,11,0.25954,0.277327,0,0.004877,0.013447,0.000095,0,1,55,1
patru,,1,2,3,2,2,4,11,0.23067,0.244001,0,0.005097,0.009701,0.00005,0,1,44,0.666667
Boa,,1,1,2,1,1,2,12,0.183358,0.189587,487.311683,0.005482,0.0004,0.000052,0,1,46,0
sexagenária,,1,1,2,1,1,2,12,0.165929,0.170407,10354.164093,0.000043,0,0.000069,0,1,46,0
militante,,1,1,2,1,1,2,10,0.217351,0.227054,4080.171478,0.000031,0.001032,0.000106,0,1,46,0
afrontas,,1,1,2,1,1,2,12,0.185626,0.192188,49.962022,0.000202,0.000307,0.000056,0,1,49,0
sétimo,,1,1,2,1,1,2,13,0.177839,0.183173,5186.801553,0.000086,0,0.000086,0,1,49,0
mandamentos,,1,1,2,1,1,2,12,0.216261,0.225813,5186.801553,0,0.000564,0.000102,0,1,49,0
reassumir,,2,2,4,2,2,4,11,0.251665,0.266941,417.308453,0.017852,0.003962,0.000075,0,1,52,0.583333
conservadoras,,1,1,2,1,1,2,12,0.219993,0.230293,502.524899,0.000021,0.002251,0.000077,0,1,53,0
impor,,1,1,2,1,1,2,11,0.251775,0.267974,0,0.000784,0.006488,0.000079,0,1,48,1
bolso,,1,1,2,1,1,2,11,0.237857,0.251488,257.44395,0.000335,0.00374,0.000069,0,1,59,0
passarão,,2,2,4,2,2,4,11,0.242515,0.257597,0,0.009061,0.002766,0.00009,0,1,55,0.666667
abca,,1,1,2,1,1,2,12,0.217735,0.227481,0,0.001012,0.006555,0.000035,0,1,69,0.5
patriótico,,1,1,2,1,1,2,12,0.208617,0.217626,86.52234,0.000195,0.000421,0.000081,0,1,53,0
vítimas,,2,2,4,2,2,4,11,0.259605,0.27752,6171.335982,0.002975,0.013464,0.000111,0,1,69,0.083333
mones,,1,1,2,1,1,2,12,0.202448,0.210763,2125.444562,0.009061,0.000031,0.00009,0,1,38,0
doas,,1,1,2,1,1,2,12,0.199062,0.206897,64.33245,0.000062,0.000122,0.000063,0,1,38,0
revanchista,,1,1,2,1,1,2,13,0.18414,0.190252,59.712046,0.000207,0.000077,0.000065,0,1,45,0
acha,,2,2,4,2,2,4,12,0.225662,0.236991,5617.552717,0.002154,0.00086,0.000131,0,1,45,0
capitalismo,,1,1,2,1,1,2,11,0.24923,0.263968,690.019944,0.000586,0.00188,0.000076,0,1,45,0
transforma,,1,1,2,1,1,2,12,0.196956,0.204373,446.647969,0.01237,0.000209,0.000052,0,1,45,0
seletiva,,1,1,2,1,1,2,12,0.210518,0.219377,5175,0.002331,0,0.000064,0,1,64,0
enriquecer,,1,1,2,1,1,2,11,0.266612,0.285042,5175,0,0.005286,0.000083,0,1,64,0
beneficiário,,1,1,2,1,1,2,12,0.234166,0.247446,0,0.01237,0.002949,0.000052,0,1,71,1
vítima,,1,1,2,1,1,2,11,0.233732,0.24651,365.955482,0.001311,0.002837,0.000071,0,1,75,0
arrasado,,1,1,2,1,1,2,13,0.177955,0.183593,1276.120069,0.007347,0.000031,0.000074,0,1,59,0
exemplos,,1,1,2,1,1,2,13,0.173779,0.179067,5175.605042,0.00084,0,0.000041,0,1,45,0
ensinamentos,,1,1,2,1,1,2,12,0.210295,0.219674,5175.605042,0,0.001039,0.000064,0,1,45,0
pspb,,1,1,2,1,1,2,12,0.214008,0.22444,18.435938,0.000477,0.006059,0.000038,0,1,44,0
baseia,,1,1,2,1,1,2,12,0.189611,0.196092,104.882593,0.001143,0.000263,0.000072,0,1,21,0
comunidade,,1,1,2,1,1,2,12,0.208181,0.216884,2626.289435,0,0.000196,0.000056,0,1,60,0
sincera,,1,1,2,1,1,2,10,0.24518,0.259481,423.121727,0.000087,0.007868,0.000066,0,1,26,0
simo,,1,1,2,1,1,2,13,0.176306,0.182108,5175,0.009061,0,0.00009,0,1,44,0
pachec,,1,1,2,1,1,2,12,0.214008,0.22444,5175,0,0.006059,0.000105,0,1,44,0
descalabro,,1,1,2,1,1,2,12,0.187482,0.193896,77.132147,0.000014,0.000104,0.000069,0,1,77,0
recu,,1,1,2,1,1,2,13,0.178532,0.184093,5257.73681,0.000534,0,0.000084,0,1,77,0
8:12:29,,1,1,2,1,1,2,12,0.217287,0.227295,5257.73681,0,0.00016,0.0001,0,1,77,0
frangalhos,,1,1,2,1,1,2,12,0.232849,0.244506,238.97635,0.000522,0.002679,0.000087,0,1,44,0.5
cada,,1,1,2,1,1,2,12,0.198878,0.206452,331.893108,0.000308,0.000004,0.000069,0,1,44,0
reduzido,,1,1,2,1,1,2,13,0.172648,0.178129,2843.464834,0.000718,0.000013,0.000064,0,1,60,0
área,,1,1,2,1,1,2,13,0.171533,0.176527,166.54408,0.00001,0.000006,0.000082,0,1,60,0
perpassou,,1,1,2,1,1,2,11,0.223769,0.233989,1456.032362,0.000021,0.001138,0.000087,0,1,13,0
Portanto,,1,1,2,1,1,2,11,0.259553,0.277343,287.136731,0.000423,0.013447,0.00007,0,1,23,0
guerreiros,,1,1,2,1,1,2,12,0.194828,0.202192,211.012321,0.000347,0.000034,0.000057,0,1,40,0
contribui,,1,1,2,1,1,2,12,0.232922,0.245124,95.480074,0.001682,0.000835,0.000061,0,1,80,0
provérbio,,1,1,2,1,1,2,12,0.192868,0.199808,252.830016,0.000116,0.000063,0.000069,0,1,20,0
estee,,1,1,2,1,1,2,12,0.193474,0.200836,12.758322,0.00018,0.000174,0.000052,0,1,46,0
gozaga,,1,1,2,1,1,2,12,0.217726,0.227472,0,0.003579,0.006555,0.000056,0,1,68,0.5
policial,,1,1,2,1,1,2,12,0.195742,0.203552,2724.291473,0.01237,0.000016,0.000052,0,1,58,0
categoria,,1,1,2,1,1,2,12,0.226125,0.237273,165.488027,0.0001,0.002264,0.000088,0,1,58,0
anuais,,1,1,2,1,1,2,12,0.197188,0.204579,21.946705,0.000479,0.000247,0.000076,0,1,69,0
níveis,,1,1,2,1,1,2,11,0.24345,0.257484,526.769786,0.000245,0.003175,0.000075,0,1,22,0
zaga,,1,1,2,1,1,2,12,0.213999,0.22443,0,0.009061,0.006059,0.00009,0,1,44,0.5
humildade,,2,2,4,2,2,4,11,0.246699,0.260705,0,0.005097,0.005336,0.00005,0,1,5,0.5
iit,,1,1,2,1,1,2,12,0.180135,0.185792,17.597815,0.000216,0.00016,0.000069,0,1,42,0
pedimos,,2,2,4,2,2,4,11,0.219676,0.229975,6498.577743,0.004506,0.000377,0.000126,0,1,42,0.083333
exemplar,,2,2,4,2,2,4,11,0.242674,0.256226,5939.659485,0.001444,0.002389,0.000095,0,1,42,0
juntaram,,1,1,2,1,1,2,13,0.183579,0.189227,5188.106597,0.00009,0,0.000062,0,1,49,0
milionários,,1,1,2,1,1,2,12,0.224819,0.235211,5188.106597,0,0.002283,0.000082,0,1,49,0
conform,,1,1,2,1,1,2,12,0.191668,0.198812,1456.577457,0.000009,0.000005,0.000091,0,1,45,0
enganar,,1,1,2,1,1,2,11,0.219648,0.229739,107.367502,0.000064,0.001176,0.000062,0,1,50,0
roubar,,1,1,2,1,1,2,13,0.179181,0.184785,321.148357,0.000416,0.00008,0.000068,0,1,24,0
minis,,1,1,2,1,1,2,11,0.253713,0.270351,979.118583,0.000587,0.004503,0.000071,0,1,66,0
edon,,1,1,2,1,1,2,13,0.174311,0.179342,617.976711,0.005097,0.00002,0.00005,0,1,56,0
repudio,,2,1,3,2,2,4,13,0.153554,0.157236,5518.51211,0.003518,0,0.00012,0,1,1,0
negociação,,1,1,2,2,2,4,12,0.181385,0.187378,5518.51211,0,0.000023,0.000131,0,1,1,0
paraficar,,2,1,3,2,2,4,11,0.251775,0.267974,2021.820576,0.00039,0.006488,0.000128,0,1,58,0.166667
exão,,1,1,2,1,1,2,12,0.193279,0.200458,1790.789486,0.007516,0.000012,0.000056,0,1,61,0
simé,,1,1,2,1,1,2,12,0.213999,0.22443,0,0.009061,0.006059,0.00009,0,1,44,0.5
flor,,1,1,2,1,1,2,12,0.201801,0.209839,55.764186,0.001442,0.000254,0.000061,0,1,23,0
acatado,,1,1,2,1,1,2,11,0.233732,0.24651,117.839584,0.000372,0.002837,0.000074,0,1,53,0
negou,,1,1,2,1,1,2,11,0.233965,0.246891,1511.902541,0.000012,0.002943,0.000086,0,1,49,0
Vitoriosa,,1,1,2,1,1,2,11,0.226323,0.237965,2825.293919,0,0.001232,0.000077,0,1,64,0
cotas,,1,1,2,1,1,2,14,0.160436,0.164691,28.776887,0.000707,0.000199,0.000062,0,1,53,0
estudantil,,1,1,2,1,1,2,11,0.204974,0.213452,0,0.000944,0.00017,0.000053,0,1,33,0.5
acessão,,1,1,2,1,1,2,14,0.143241,0.146223,10349.714286,0.00013,0,0.000078,0,1,45,0
montado,,1,1,2,1,1,2,13,0.167156,0.171758,10349.714286,0,0,0.000095,0,1,45,0
inquisitor,,1,1,2,1,1,2,12,0.200659,0.208552,10349.714286,0,0.000056,0.00011,0,1,45,0
tiranos,,1,1,2,1,1,2,12,0.193372,0.200576,5197.215285,0.000129,0,0.000073,0,1,20,0
combin,,1,1,2,1,1,2,11,0.239674,0.253602,5197.215285,0,0.003953,0.000091,0,1,20,0
engolir,,1,1,2,1,1,2,12,0.184969,0.191303,70.564266,0.000143,0.000065,0.000085,0,1,60,0
cretinismo,,1,1,2,1,1,2,11,0.219471,0.230327,317.245113,0.000044,0.000509,0.000091,0,1,60,0
embaça,,1,1,2,1,1,2,12,0.217726,0.227472,0,0.007516,0.006555,0.000056,0,1,66,0.5
imbaa,,1,1,2,1,1,2,12,0.214008,0.22444,13.603452,0.004091,0.006059,0.000053,0,1,44,0
construirmos,,1,1,2,1,1,2,11,0.251788,0.26799,0,0.01237,0.006488,0.000052,0,1,10,0.5
caiba,,1,1,2,1,1,2,11,0.197016,0.204333,1825.302762,0.007347,0.000096,0.000074,0,1,29,0
